[Parsed_ebur128_0 @ 0x55e735335380] t: 44.7       TARGET:-23 LUFS    M: -12.9 S: -12.9     I: -14.0 LUFS       LRA:  16.3 LU  FTPK:  -3.0  -3.1 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 44.8       TARGET:-23 LUFS    M: -12.9 S: -12.8     I: -14.0 LUFS       LRA:  16.3 LU  FTPK:  -5.5  -6.0 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 44.9       TARGET:-23 LUFS    M: -13.3 S: -12.9     I: -14.0 LUFS       LRA:  16.5 LU  FTPK: -11.9 -11.5 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45         TARGET:-23 LUFS    M: -13.2 S: -13.0     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -7.2  -7.9 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.1       TARGET:-23 LUFS    M: -16.6 S: -13.1     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -8.0  -6.0 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.2       TARGET:-23 LUFS    M: -16.9 S: -13.4     I: -14.0 LUFS       LRA:  16.6 LU  FTPK: -10.5  -8.6 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.3       TARGET:-23 LUFS    M: -12.9 S: -13.1     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -1.1  -0.4 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.4       TARGET:-23 LUFS    M: -11.6 S: -12.9     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -2.0  -0.7 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.5       TARGET:-23 LUFS    M: -11.5 S: -12.9     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -6.6  -6.5 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.6       TARGET:-23 LUFS    M: -11.4 S: -12.9     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -6.8  -7.6 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.7       TARGET:-23 LUFS    M: -13.5 S: -12.9     I: -14.0 LUFS       LRA:  16.7 LU  FTPK:  -8.8  -7.5 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.8       TARGET:-23 LUFS    M: -15.2 S: -13.3     I: -14.0 LUFS       LRA:  16.7 LU  FTPK:  -6.9  -5.0 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 45.9       TARGET:-23 LUFS    M: -13.9 S: -13.3     I: -14.0 LUFS       LRA:  16.7 LU  FTPK:  -2.0  -0.9 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46         TARGET:-23 LUFS    M: -12.4 S: -13.1     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -1.4  -1.7 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.1       TARGET:-23 LUFS    M: -12.4 S: -13.1     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -6.6  -6.5 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.2       TARGET:-23 LUFS    M: -12.5 S: -13.2     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -8.9  -8.0 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.3       TARGET:-23 LUFS    M: -13.0 S: -13.1     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -5.4  -4.9 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.4       TARGET:-23 LUFS    M: -14.1 S: -13.3     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -6.5  -5.7 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.5       TARGET:-23 LUFS    M: -13.5 S: -13.3     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -1.7  -5.6 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.6       TARGET:-23 LUFS    M: -11.2 S: -13.0     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -0.7  -0.8 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.7       TARGET:-23 LUFS    M: -11.3 S: -12.9     I: -14.0 LUFS       LRA:  16.6 LU  FTPK:  -4.4  -5.5 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.8       TARGET:-23 LUFS    M: -11.8 S: -13.0     I: -13.9 LUFS       LRA:  16.6 LU  FTPK:  -9.1  -7.9 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 46.9       TARGET:-23 LUFS    M: -11.9 S: -12.9     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -6.0  -5.5 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47         TARGET:-23 LUFS    M: -13.4 S: -12.9     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -3.3  -3.8 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.1       TARGET:-23 LUFS    M: -13.1 S: -13.1     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -5.0  -5.7 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.2       TARGET:-23 LUFS    M: -11.2 S: -12.8     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -1.7  -1.8 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.3       TARGET:-23 LUFS    M: -11.1 S: -12.7     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -1.9  -2.7 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.4       TARGET:-23 LUFS    M: -11.6 S: -12.7     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -5.5  -5.0 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.5       TARGET:-23 LUFS    M: -11.9 S: -12.7     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -4.6  -5.4 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.6       TARGET:-23 LUFS    M: -13.9 S: -12.6     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -6.7  -6.8 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.7       TARGET:-23 LUFS    M: -14.0 S: -12.8     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -5.0  -3.7 dBFS  TPK:  -0.1  -0.1 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.8       TARGET:-23 LUFS    M: -12.2 S: -12.6     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -0.2   0.0 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 47.9       TARGET:-23 LUFS    M: -11.0 S: -12.3     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -0.9  -1.6 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48         TARGET:-23 LUFS    M: -10.6 S: -12.2     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -4.9  -4.3 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.1       TARGET:-23 LUFS    M: -11.0 S: -12.2     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -5.6  -7.1 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.2       TARGET:-23 LUFS    M: -12.1 S: -12.2     I: -13.9 LUFS       LRA:  16.7 LU  FTPK:  -6.1  -7.5 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.3       TARGET:-23 LUFS    M: -14.2 S: -12.5     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -7.1  -6.1 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.4       TARGET:-23 LUFS    M: -16.1 S: -12.7     I: -13.9 LUFS       LRA:  16.8 LU  FTPK: -11.7 -14.0 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.5       TARGET:-23 LUFS    M: -14.9 S: -12.6     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -5.4  -6.2 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.6       TARGET:-23 LUFS    M: -14.9 S: -12.6     I: -13.9 LUFS       LRA:  16.9 LU  FTPK:  -7.7  -9.5 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.7       TARGET:-23 LUFS    M: -15.3 S: -12.6     I: -13.9 LUFS       LRA:  16.9 LU  FTPK: -10.7 -11.4 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.8       TARGET:-23 LUFS    M: -14.8 S: -12.6     I: -13.9 LUFS       LRA:  16.9 LU  FTPK:  -7.6  -7.9 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 48.9       TARGET:-23 LUFS    M: -16.7 S: -12.8     I: -13.9 LUFS       LRA:  16.9 LU  FTPK:  -8.4  -8.9 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49         TARGET:-23 LUFS    M: -16.3 S: -12.9     I: -13.9 LUFS       LRA:  16.9 LU  FTPK:  -6.6  -7.4 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.1       TARGET:-23 LUFS    M: -14.7 S: -12.9     I: -13.9 LUFS       LRA:  16.9 LU  FTPK:  -7.1  -7.9 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.2       TARGET:-23 LUFS    M: -14.2 S: -12.8     I: -13.9 LUFS       LRA:  16.9 LU  FTPK:  -9.2  -8.7 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.3       TARGET:-23 LUFS    M: -13.6 S: -12.9     I: -13.9 LUFS       LRA:  16.9 LU  FTPK: -10.3  -8.7 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.4       TARGET:-23 LUFS    M: -13.8 S: -12.9     I: -13.9 LUFS       LRA:  16.8 LU  FTPK: -10.0  -8.9 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.5       TARGET:-23 LUFS    M: -13.8 S: -12.9     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -9.5  -8.4 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.6       TARGET:-23 LUFS    M: -13.7 S: -13.2     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -8.1  -8.4 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.7       TARGET:-23 LUFS    M: -12.2 S: -13.0     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -0.1   0.0 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.8       TARGET:-23 LUFS    M: -12.4 S: -13.0     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -6.1  -4.9 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 49.9       TARGET:-23 LUFS    M: -13.2 S: -13.1     I: -13.9 LUFS       LRA:  16.8 LU  FTPK: -10.9  -9.4 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50         TARGET:-23 LUFS    M: -14.1 S: -13.3     I: -13.9 LUFS       LRA:  16.8 LU  FTPK: -17.0 -14.8 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.1       TARGET:-23 LUFS    M: -18.9 S: -13.5     I: -13.9 LUFS       LRA:  16.8 LU  FTPK: -17.5 -15.7 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.2       TARGET:-23 LUFS    M: -20.0 S: -13.8     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -6.5  -7.6 dBFS  TPK:  -0.1   0.0 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.3       TARGET:-23 LUFS    M: -16.4 S: -13.8     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -0.0   0.2 dBFS  TPK:  -0.0   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.4       TARGET:-23 LUFS    M: -11.7 S: -13.3     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:   0.1   0.0 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.5       TARGET:-23 LUFS    M: -10.1 S: -13.1     I: -13.9 LUFS       LRA:  16.8 LU  FTPK:  -1.3  -1.5 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.6       TARGET:-23 LUFS    M:  -8.9 S: -12.8     I: -13.8 LUFS       LRA:  16.8 LU  FTPK:  -0.1  -1.6 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.7       TARGET:-23 LUFS    M:  -8.5 S: -12.6     I: -13.8 LUFS       LRA:  16.8 LU  FTPK:  -0.3  -1.5 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.8       TARGET:-23 LUFS    M:  -9.3 S: -12.7     I: -13.8 LUFS       LRA:  16.8 LU  FTPK:  -1.2  -1.1 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 50.9       TARGET:-23 LUFS    M:  -9.4 S: -12.7     I: -13.8 LUFS       LRA:  16.8 LU  FTPK:  -2.5  -1.7 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51         TARGET:-23 LUFS    M:  -9.0 S: -12.3     I: -13.7 LUFS       LRA:  16.8 LU  FTPK:  -0.1  -0.1 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.1       TARGET:-23 LUFS    M:  -9.3 S: -12.2     I: -13.7 LUFS       LRA:  16.8 LU  FTPK:  -3.7  -2.8 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.2       TARGET:-23 LUFS    M:  -9.3 S: -12.1     I: -13.7 LUFS       LRA:  16.8 LU  FTPK:  -2.5  -2.2 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.3       TARGET:-23 LUFS    M:  -9.4 S: -11.9     I: -13.7 LUFS       LRA:  16.8 LU  FTPK:  -1.1  -1.6 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.4       TARGET:-23 LUFS    M: -10.1 S: -11.7     I: -13.7 LUFS       LRA:  16.8 LU  FTPK:  -0.2  -0.2 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.5       TARGET:-23 LUFS    M:  -9.5 S: -11.5     I: -13.7 LUFS       LRA:  16.8 LU  FTPK:  -0.5  -0.3 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.6       TARGET:-23 LUFS    M:  -9.6 S: -11.4     I: -13.6 LUFS       LRA:  16.8 LU  FTPK:  -2.8  -2.6 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.7       TARGET:-23 LUFS    M:  -9.8 S: -11.3     I: -13.6 LUFS       LRA:  16.8 LU  FTPK:  -3.4  -2.5 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.8       TARGET:-23 LUFS    M: -10.4 S: -11.2     I: -13.6 LUFS       LRA:  16.8 LU  FTPK:  -3.8  -4.4 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 51.9       TARGET:-23 LUFS    M: -10.7 S: -11.0     I: -13.6 LUFS       LRA:  16.8 LU  FTPK:  -0.3  -0.2 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52         TARGET:-23 LUFS    M: -10.2 S: -10.9     I: -13.6 LUFS       LRA:  16.8 LU  FTPK:  -0.2  -0.2 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.1       TARGET:-23 LUFS    M: -10.4 S: -10.9     I: -13.6 LUFS       LRA:  16.8 LU  FTPK:  -4.5  -5.4 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.2       TARGET:-23 LUFS    M:  -9.9 S: -10.7     I: -13.6 LUFS       LRA:  16.8 LU  FTPK:   0.0   0.0 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.3       TARGET:-23 LUFS    M:  -9.7 S: -10.6     I: -13.5 LUFS       LRA:  16.8 LU  FTPK:  -1.0  -0.5 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.4       TARGET:-23 LUFS    M:  -9.6 S: -10.4     I: -13.5 LUFS       LRA:  16.8 LU  FTPK:  -1.9  -1.3 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.5       TARGET:-23 LUFS    M:  -9.4 S: -10.4     I: -13.5 LUFS       LRA:  16.8 LU  FTPK:  -4.4  -2.7 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.6       TARGET:-23 LUFS    M:  -9.7 S: -10.3     I: -13.5 LUFS       LRA:  16.8 LU  FTPK:  -2.6  -2.2 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.7       TARGET:-23 LUFS    M:  -9.9 S: -10.3     I: -13.5 LUFS       LRA:  16.8 LU  FTPK:  -0.6  -0.1 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.8       TARGET:-23 LUFS    M: -10.2 S: -10.2     I: -13.5 LUFS       LRA:  16.8 LU  FTPK:  -3.6  -2.4 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 52.9       TARGET:-23 LUFS    M:  -9.3 S: -10.0     I: -13.5 LUFS       LRA:  16.9 LU  FTPK:   0.0   0.0 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53         TARGET:-23 LUFS    M:  -9.0 S:  -9.8     I: -13.4 LUFS       LRA:  16.9 LU  FTPK:  -1.6  -2.9 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.1       TARGET:-23 LUFS    M:  -9.0 S:  -9.7     I: -13.4 LUFS       LRA:  17.1 LU  FTPK:  -2.2  -1.1 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.2       TARGET:-23 LUFS    M:  -8.9 S:  -9.5     I: -13.4 LUFS       LRA:  17.1 LU  FTPK:  -2.1  -3.8 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.3       TARGET:-23 LUFS    M:  -9.6 S:  -9.5     I: -13.4 LUFS       LRA:  17.2 LU  FTPK:  -2.2  -2.5 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.4       TARGET:-23 LUFS    M:  -9.7 S:  -9.6     I: -13.4 LUFS       LRA:  17.1 LU  FTPK:  -2.0  -2.3 dBFS  TPK:   0.1   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.5       TARGET:-23 LUFS    M:  -9.5 S:  -9.6     I: -13.4 LUFS       LRA:  17.1 LU  FTPK:   0.2  -0.3 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.6       TARGET:-23 LUFS    M:  -9.9 S:  -9.7     I: -13.4 LUFS       LRA:  17.2 LU  FTPK:  -3.7  -5.0 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.7       TARGET:-23 LUFS    M: -10.5 S:  -9.8     I: -13.3 LUFS       LRA:  17.2 LU  FTPK:  -4.7  -4.4 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.8       TARGET:-23 LUFS    M: -11.1 S:  -9.8     I: -13.3 LUFS       LRA:  17.4 LU  FTPK:  -5.1  -6.9 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 53.9       TARGET:-23 LUFS    M: -12.5 S:  -9.9     I: -13.3 LUFS       LRA:  17.7 LU  FTPK:  -6.5  -4.2 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54         TARGET:-23 LUFS    M: -11.6 S: -10.0     I: -13.3 LUFS       LRA:  17.7 LU  FTPK:  -0.9  -0.6 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.1       TARGET:-23 LUFS    M: -11.5 S: -10.0     I: -13.3 LUFS       LRA:  17.8 LU  FTPK:  -4.2  -4.0 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.2       TARGET:-23 LUFS    M: -11.4 S: -10.1     I: -13.3 LUFS       LRA:  17.9 LU  FTPK:  -4.5  -4.8 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.3       TARGET:-23 LUFS    M: -11.3 S: -10.1     I: -13.3 LUFS       LRA:  18.0 LU  FTPK:  -6.1  -4.3 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.4       TARGET:-23 LUFS    M: -12.3 S: -10.2     I: -13.3 LUFS       LRA:  18.1 LU  FTPK:  -1.3  -0.2 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.5       TARGET:-23 LUFS    M: -11.4 S: -10.3     I: -13.3 LUFS       LRA:  18.3 LU  FTPK:  -0.9  -1.2 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.6       TARGET:-23 LUFS    M: -11.6 S: -10.3     I: -13.3 LUFS       LRA:  18.4 LU  FTPK:  -3.4  -5.6 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.7       TARGET:-23 LUFS    M: -11.8 S: -10.4     I: -13.3 LUFS       LRA:  18.4 LU  FTPK:  -5.7  -7.0 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.8       TARGET:-23 LUFS    M: -10.8 S: -10.3     I: -13.3 LUFS       LRA:  18.5 LU  FTPK:  -0.0  -0.0 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 54.9       TARGET:-23 LUFS    M: -11.6 S: -10.4     I: -13.3 LUFS       LRA:  18.7 LU  FTPK:  -4.7  -4.5 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55         TARGET:-23 LUFS    M: -11.6 S: -10.5     I: -13.3 LUFS       LRA:  18.8 LU  FTPK:  -5.7  -4.1 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.1       TARGET:-23 LUFS    M: -11.6 S: -10.5     I: -13.3 LUFS       LRA:  18.8 LU  FTPK:  -6.2  -5.4 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.2       TARGET:-23 LUFS    M: -13.5 S: -10.6     I: -13.3 LUFS       LRA:  18.8 LU  FTPK:  -8.4  -8.5 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.3       TARGET:-23 LUFS    M: -13.8 S: -10.8     I: -13.3 LUFS       LRA:  18.8 LU  FTPK:  -3.9  -5.8 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.4       TARGET:-23 LUFS    M: -11.3 S: -10.7     I: -13.3 LUFS       LRA:  18.8 LU  FTPK:  -0.1  -0.0 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.5       TARGET:-23 LUFS    M: -10.0 S: -10.6     I: -13.3 LUFS       LRA:  18.8 LU  FTPK:  -0.1  -0.2 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.6       TARGET:-23 LUFS    M:  -9.2 S: -10.6     I: -13.2 LUFS       LRA:  18.8 LU  FTPK:  -1.3  -1.7 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.7       TARGET:-23 LUFS    M:  -9.2 S: -10.7     I: -13.2 LUFS       LRA:  18.8 LU  FTPK:  -6.1  -6.5 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.8       TARGET:-23 LUFS    M: -10.4 S: -10.7     I: -13.2 LUFS       LRA:  18.8 LU  FTPK:  -4.3  -4.1 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 55.9       TARGET:-23 LUFS    M: -10.7 S: -10.8     I: -13.2 LUFS       LRA:  18.8 LU  FTPK:  -1.9  -2.0 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 56         TARGET:-23 LUFS    M: -10.3 S: -10.8     I: -13.2 LUFS       LRA:  18.7 LU  FTPK:  -0.3  -0.4 dBFS  TPK:   0.2   0.2 dBFS
[Parsed_ebur128_0 @ 0x55e735335380] t: 56.1       TARGET:-23 LUFS    M:  -9.4 S: -10.7     I: -13.2 LUFS       LRA:  18.7 LU  FTPK:  -1.3  -0.3 dBFS  TPK:   0.2   0.2 dBFS
